,device,target,class_name,conf_branch_1,correct_branch_1,delta_inf_time_branch_1,cum_inf_time_branch_1,prediction_branch_1,conf_branch_2,correct_branch_2,delta_inf_time_branch_2,cum_inf_time_branch_2,prediction_branch_2
4826,cpu,3,cat,0.3178784251213074,1,0.014815807342529297,0.014815807342529297,3,0.402675986289978,1,0.010418415069580078,0.025234222412109375,3
4827,cpu,9,truck,0.9990605711936951,1,0.014048099517822266,0.014048099517822266,9,0.9998146891593933,1,0.010664939880371094,0.02471303939819336,9
4828,cpu,4,deer,0.773434579372406,1,0.014963388442993164,0.014963388442993164,4,0.9009490609169006,1,0.010455608367919922,0.025418996810913086,4
4829,cpu,5,dog,0.46286091208457947,1,0.013915300369262695,0.013915300369262695,5,0.492166668176651,0,0.010065793991088867,0.023981094360351562,3
4830,cpu,3,cat,0.5593710541725159,1,0.014530181884765625,0.014530181884765625,3,0.71073317527771,0,0.010096549987792969,0.024626731872558594,5
4831,cpu,1,automobile,0.9594941735267639,1,0.014107942581176758,0.014107942581176758,1,0.9877436757087708,1,0.010659456253051758,0.024767398834228516,1
4832,cpu,4,deer,0.6025100350379944,1,0.014903783798217773,0.014903783798217773,4,0.9787489771842957,1,0.01034998893737793,0.025253772735595703,4
4833,cpu,2,bird,0.41946035623550415,0,0.014247417449951172,0.014247417449951172,6,0.9406121969223022,0,0.010321617126464844,0.024569034576416016,6
4834,cpu,4,deer,0.638379693031311,1,0.013983964920043945,0.013983964920043945,4,0.7955363392829895,1,0.010245084762573242,0.024229049682617188,4
4835,cpu,9,truck,0.9984498023986816,1,0.014858484268188477,0.014858484268188477,9,0.9994725584983826,1,0.010399818420410156,0.025258302688598633,9
4836,cpu,9,truck,0.5670420527458191,0,0.015608072280883789,0.015608072280883789,0,0.44359591603279114,1,0.01183629035949707,0.02744436264038086,9
4837,cpu,7,horse,0.9976170659065247,1,0.015630006790161133,0.015630006790161133,7,0.9989331364631653,1,0.011096477508544922,0.026726484298706055,7
4838,cpu,1,automobile,0.8970790505409241,1,0.013937711715698242,0.013937711715698242,1,0.9968113303184509,1,0.0109100341796875,0.024847745895385742,1
4839,cpu,7,horse,0.9464834332466125,1,0.016568422317504883,0.016568422317504883,7,0.9957004189491272,1,0.011960506439208984,0.028528928756713867,7
4840,cpu,0,airplane,0.9399269223213196,1,0.014042139053344727,0.014042139053344727,0,0.994270920753479,1,0.010248184204101562,0.02429032325744629,0
4841,cpu,1,automobile,0.9883837699890137,1,0.014675140380859375,0.014675140380859375,1,0.9990192651748657,1,0.010104894638061523,0.0247800350189209,1
4842,cpu,2,bird,0.9825019836425781,0,0.01366734504699707,0.01366734504699707,0,0.8143524527549744,0,0.010251760482788086,0.023919105529785156,0
4843,cpu,1,automobile,0.9906961917877197,1,0.01470327377319336,0.01470327377319336,1,0.9629718065261841,1,0.01044774055480957,0.02515101432800293,1
4844,cpu,5,dog,0.9349321722984314,1,0.014043807983398438,0.014043807983398438,5,0.9654390215873718,1,0.01183462142944336,0.025878429412841797,5
4845,cpu,3,cat,0.850863516330719,1,0.01459813117980957,0.01459813117980957,3,0.9984530210494995,1,0.010170698165893555,0.024768829345703125,3
4846,cpu,8,ship,0.9734357595443726,1,0.01414346694946289,0.01414346694946289,8,0.9994144439697266,1,0.011307001113891602,0.025450468063354492,8
4847,cpu,4,deer,0.479897141456604,1,0.014700174331665039,0.014700174331665039,4,0.5769703388214111,1,0.01047062873840332,0.02517080307006836,4
4848,cpu,1,automobile,0.998620867729187,1,0.01537013053894043,0.01537013053894043,1,0.9988487958908081,1,0.010901927947998047,0.026272058486938477,1
4849,cpu,5,dog,0.5767543911933899,1,0.014728784561157227,0.014728784561157227,5,0.6001046895980835,1,0.010226011276245117,0.024954795837402344,5
4850,cpu,1,automobile,0.9731227159500122,1,0.013596534729003906,0.013596534729003906,1,0.9967768788337708,1,0.010272502899169922,0.023869037628173828,1
4851,cpu,9,truck,0.9973422884941101,1,0.014660835266113281,0.014660835266113281,9,0.998908281326294,1,0.01050877571105957,0.02516961097717285,9
4852,cpu,9,truck,0.5352421998977661,1,0.015125751495361328,0.015125751495361328,9,0.649228572845459,0,0.01060938835144043,0.025735139846801758,0
4853,cpu,7,horse,0.9878289699554443,1,0.014812946319580078,0.014812946319580078,7,0.999591052532196,1,0.010481595993041992,0.02529454231262207,7
4854,cpu,0,airplane,0.9993540644645691,1,0.01564645767211914,0.01564645767211914,0,0.9938321113586426,1,0.010180473327636719,0.02582693099975586,0
4855,cpu,1,automobile,0.9765079021453857,1,0.01336979866027832,0.01336979866027832,1,0.9991846680641174,1,0.010077714920043945,0.023447513580322266,1
4856,cpu,7,horse,0.9918050765991211,1,0.013559341430664062,0.013559341430664062,7,0.9913689494132996,1,0.009986400604248047,0.02354574203491211,7
4857,cpu,6,frog,0.9299712777137756,1,0.013728141784667969,0.013728141784667969,6,0.9471139311790466,1,0.00998544692993164,0.02371358871459961,6
4858,cpu,2,bird,0.4820994734764099,0,0.013599395751953125,0.013599395751953125,0,0.5143128037452698,0,0.010159969329833984,0.02375936508178711,0
4859,cpu,6,frog,0.9531919956207275,1,0.01360630989074707,0.01360630989074707,6,0.9997135996818542,1,0.010339975357055664,0.023946285247802734,6
4860,cpu,5,dog,0.9641247987747192,1,0.013827800750732422,0.013827800750732422,5,0.9649786949157715,1,0.010273456573486328,0.02410125732421875,5
4861,cpu,0,airplane,0.4767991006374359,1,0.01373291015625,0.01373291015625,0,0.7589144110679626,0,0.010322332382202148,0.02405524253845215,8
4862,cpu,3,cat,0.443598210811615,0,0.013973236083984375,0.013973236083984375,2,0.5699324011802673,1,0.010404586791992188,0.024377822875976562,3
4863,cpu,1,automobile,0.9946891069412231,1,0.013811588287353516,0.013811588287353516,1,0.9914534091949463,1,0.010409355163574219,0.024220943450927734,1
4864,cpu,3,cat,0.618706464767456,1,0.014189958572387695,0.014189958572387695,3,0.6859230995178223,0,0.010307073593139648,0.024497032165527344,5
4865,cpu,8,ship,0.9199053645133972,0,0.014703035354614258,0.014703035354614258,9,0.644023597240448,0,0.010265350341796875,0.024968385696411133,9
4866,cpu,9,truck,0.9733578562736511,1,0.013706207275390625,0.013706207275390625,9,0.9652949571609497,1,0.010153055191040039,0.023859262466430664,9
4867,cpu,9,truck,0.763211727142334,1,0.014677047729492188,0.014677047729492188,9,0.9468430280685425,1,0.010367870330810547,0.025044918060302734,9
4868,cpu,0,airplane,0.5670915246009827,0,0.014846324920654297,0.014846324920654297,8,0.5878997445106506,1,0.010263204574584961,0.025109529495239258,0
4869,cpu,8,ship,0.9343203902244568,1,0.014869213104248047,0.014869213104248047,8,0.9997610449790955,1,0.010220527648925781,0.025089740753173828,8
4870,cpu,8,ship,0.9621939659118652,1,0.014668703079223633,0.014668703079223633,8,0.8962754011154175,1,0.010174751281738281,0.024843454360961914,8
4871,cpu,7,horse,0.3833365738391876,1,0.014595270156860352,0.014595270156860352,7,0.6641982793807983,0,0.010211467742919922,0.024806737899780273,5
4872,cpu,9,truck,0.6364423632621765,1,0.014927387237548828,0.014927387237548828,9,0.9395326375961304,1,0.010342597961425781,0.02526998519897461,9
4873,cpu,2,bird,0.4942164719104767,1,0.015047073364257812,0.015047073364257812,2,0.9730992317199707,1,0.0106201171875,0.025667190551757812,2
4874,cpu,9,truck,0.9994176626205444,1,0.016087770462036133,0.016087770462036133,9,0.9992544054985046,1,0.011960268020629883,0.028048038482666016,9
4875,cpu,1,automobile,0.9495300650596619,1,0.014059782028198242,0.014059782028198242,1,0.9860590100288391,1,0.010624408721923828,0.02468419075012207,1
4876,cpu,3,cat,0.585046112537384,1,0.015438556671142578,0.015438556671142578,3,0.5248657464981079,0,0.010784387588500977,0.026222944259643555,6
4877,cpu,6,frog,0.9541881680488586,1,0.013952493667602539,0.013952493667602539,6,0.986555814743042,1,0.010521411895751953,0.024473905563354492,6
4878,cpu,7,horse,0.5337631702423096,1,0.014983177185058594,0.014983177185058594,7,0.8116812705993652,1,0.010179281234741211,0.025162458419799805,7
4879,cpu,6,frog,0.9929220080375671,1,0.014008045196533203,0.014008045196533203,6,0.9986384510993958,1,0.010428905487060547,0.02443695068359375,6
4880,cpu,0,airplane,0.7002440094947815,0,0.014990806579589844,0.014990806579589844,7,0.7662069201469421,0,0.01056671142578125,0.025557518005371094,7
4881,cpu,8,ship,0.8398809432983398,1,0.014226675033569336,0.014226675033569336,8,0.9732165336608887,1,0.010317325592041016,0.02454400062561035,8
4882,cpu,6,frog,0.997270405292511,1,0.014774799346923828,0.014774799346923828,6,0.9999316930770874,1,0.010231494903564453,0.02500629425048828,6
4883,cpu,2,bird,0.8652331829071045,1,0.014056921005249023,0.014056921005249023,2,0.9930839538574219,1,0.010331392288208008,0.02438831329345703,2
4884,cpu,4,deer,0.6638602018356323,1,0.015494585037231445,0.015494585037231445,4,0.9597328305244446,1,0.010425567626953125,0.02592015266418457,4
4885,cpu,2,bird,0.4634890556335449,1,0.013887405395507812,0.013887405395507812,2,0.9630873203277588,1,0.010127782821655273,0.024015188217163086,2
4886,cpu,3,cat,0.952286958694458,1,0.014779806137084961,0.014779806137084961,3,0.9994701743125916,1,0.01023411750793457,0.02501392364501953,3
4887,cpu,5,dog,0.7551372051239014,1,0.01389932632446289,0.01389932632446289,5,0.9368601441383362,1,0.010343074798583984,0.024242401123046875,5
4888,cpu,5,dog,0.6928286552429199,1,0.014908313751220703,0.014908313751220703,5,0.8893284797668457,1,0.010430097579956055,0.025338411331176758,5
4889,cpu,4,deer,0.4096459150314331,1,0.014075279235839844,0.014075279235839844,4,0.652982234954834,1,0.010152816772460938,0.02422809600830078,4
4890,cpu,1,automobile,0.9983766078948975,1,0.014792680740356445,0.014792680740356445,1,0.9991199374198914,1,0.010058164596557617,0.024850845336914062,1
4891,cpu,6,frog,0.9919662475585938,1,0.01390385627746582,0.01390385627746582,6,0.9984155893325806,1,0.010641336441040039,0.02454519271850586,6
4892,cpu,7,horse,0.6824976205825806,0,0.015107870101928711,0.015107870101928711,4,0.7497150301933289,0,0.010189294815063477,0.025297164916992188,4
4893,cpu,1,automobile,0.9103578329086304,1,0.014342784881591797,0.014342784881591797,1,0.979713499546051,1,0.010295391082763672,0.02463817596435547,1
4894,cpu,6,frog,0.6563400626182556,0,0.015061140060424805,0.015061140060424805,2,0.8811923861503601,1,0.010529756546020508,0.025590896606445312,6
4895,cpu,1,automobile,0.9673656821250916,1,0.014655351638793945,0.014655351638793945,1,0.9962179064750671,1,0.010259389877319336,0.02491474151611328,1
4896,cpu,7,horse,0.5885717272758484,1,0.014853477478027344,0.014853477478027344,7,0.9601890444755554,1,0.01058506965637207,0.025438547134399414,7
4897,cpu,1,automobile,0.45560532808303833,0,0.014740467071533203,0.014740467071533203,9,0.46324488520622253,1,0.010264396667480469,0.025004863739013672,1
4898,cpu,6,frog,0.9285694360733032,1,0.014701128005981445,0.014701128005981445,6,0.9837452173233032,1,0.010250568389892578,0.024951696395874023,6
4899,cpu,2,bird,0.6407849192619324,0,0.014755487442016602,0.014755487442016602,0,0.8700201511383057,0,0.012530088424682617,0.02728557586669922,0
4900,cpu,3,cat,0.9083377122879028,1,0.015207052230834961,0.015207052230834961,3,0.7073531150817871,1,0.010599374771118164,0.025806427001953125,3
4901,cpu,0,airplane,0.6067208647727966,1,0.015028715133666992,0.015028715133666992,0,0.8995170593261719,1,0.01026296615600586,0.02529168128967285,0
4902,cpu,4,deer,0.6816816329956055,1,0.014899730682373047,0.014899730682373047,4,0.8950043320655823,1,0.010154962539672852,0.0250546932220459,4
4903,cpu,2,bird,0.6513754725456238,1,0.014808416366577148,0.014808416366577148,2,0.9698215126991272,1,0.010630130767822266,0.025438547134399414,2
4904,cpu,9,truck,0.848110020160675,1,0.015045642852783203,0.015045642852783203,9,0.966851532459259,1,0.010734319686889648,0.02577996253967285,9
4905,cpu,7,horse,0.97963547706604,1,0.01619863510131836,0.01619863510131836,7,0.9981575608253479,1,0.010814905166625977,0.027013540267944336,7
4906,cpu,5,dog,0.8406394124031067,0,0.015075922012329102,0.015075922012329102,3,0.585602343082428,0,0.010636329650878906,0.025712251663208008,3
4907,cpu,5,dog,0.46594902873039246,0,0.014714479446411133,0.014714479446411133,7,0.47702333331108093,0,0.01569080352783203,0.030405282974243164,7
4908,cpu,6,frog,0.2483922243118286,0,0.014921903610229492,0.014921903610229492,8,0.2540992498397827,0,0.011460304260253906,0.0263822078704834,3
4909,cpu,0,airplane,0.8828751444816589,1,0.015797138214111328,0.015797138214111328,0,0.963431179523468,1,0.010239124298095703,0.02603626251220703,0
4910,cpu,8,ship,0.9500200748443604,1,0.014712095260620117,0.014712095260620117,8,0.9917254447937012,1,0.012689352035522461,0.027401447296142578,8
4911,cpu,8,ship,0.4697335660457611,0,0.01443624496459961,0.01443624496459961,0,0.35626986622810364,0,0.012146711349487305,0.026582956314086914,1
4912,cpu,1,automobile,0.9987449645996094,1,0.015813827514648438,0.015813827514648438,1,0.9995211362838745,1,0.011713743209838867,0.027527570724487305,1
4913,cpu,1,automobile,0.8921743035316467,1,0.014515399932861328,0.014515399932861328,1,0.9897477626800537,1,0.010005474090576172,0.0245208740234375,1
4914,cpu,3,cat,0.7714393138885498,1,0.015960693359375,0.015960693359375,3,0.9351368546485901,1,0.011863470077514648,0.02782416343688965,3
4915,cpu,5,dog,0.9289590716362,1,0.014448165893554688,0.014448165893554688,5,0.9718866348266602,1,0.010570764541625977,0.025018930435180664,5
4916,cpu,6,frog,0.8129153251647949,1,0.014058351516723633,0.014058351516723633,6,0.9894801378250122,1,0.010474205017089844,0.024532556533813477,6
4917,cpu,5,dog,0.38149791955947876,0,0.014046430587768555,0.014046430587768555,3,0.6315306425094604,0,0.01033926010131836,0.024385690689086914,3
4918,cpu,3,cat,0.9404872059822083,1,0.01394796371459961,0.01394796371459961,3,0.9968633651733398,1,0.010374307632446289,0.0243222713470459,3
4919,cpu,8,ship,0.9718388915061951,1,0.013931989669799805,0.013931989669799805,8,0.9964248538017273,1,0.010542869567871094,0.0244748592376709,8
4920,cpu,7,horse,0.959574818611145,1,0.014979362487792969,0.014979362487792969,7,0.9925174713134766,1,0.010199785232543945,0.025179147720336914,7
4921,cpu,5,dog,0.5564141869544983,0,0.013905525207519531,0.013905525207519531,6,0.7906759977340698,1,0.010363340377807617,0.02426886558532715,5
4922,cpu,0,airplane,0.5102018713951111,0,0.014797210693359375,0.014797210693359375,1,0.6812481880187988,0,0.01011514663696289,0.024912357330322266,1
4923,cpu,7,horse,0.9394108057022095,1,0.013812541961669922,0.013812541961669922,7,0.9992824196815491,1,0.010582923889160156,0.024395465850830078,7
4924,cpu,7,horse,0.28952327370643616,0,0.015318155288696289,0.015318155288696289,6,0.3584728240966797,0,0.010149717330932617,0.025467872619628906,4
4925,cpu,5,dog,0.7935054302215576,1,0.01470637321472168,0.01470637321472168,5,0.968315601348877,1,0.010345220565795898,0.025051593780517578,5
4926,cpu,7,horse,0.24265548586845398,0,0.01503300666809082,0.01503300666809082,3,0.4436807930469513,0,0.010115861892700195,0.025148868560791016,9
4927,cpu,1,automobile,0.8908143639564514,1,0.014880895614624023,0.014880895614624023,1,0.997685432434082,1,0.011603832244873047,0.02648472785949707,1
4928,cpu,9,truck,0.9926776885986328,1,0.014788627624511719,0.014788627624511719,9,0.9983441829681396,1,0.01127481460571289,0.02606344223022461,9
4929,cpu,9,truck,0.7151222229003906,1,0.015443801879882812,0.015443801879882812,9,0.613271176815033,1,0.010190248489379883,0.025634050369262695,9
4930,cpu,1,automobile,0.8358196020126343,1,0.014889955520629883,0.014889955520629883,1,0.8702288866043091,1,0.010135412216186523,0.025025367736816406,1
4931,cpu,9,truck,0.673624575138092,0,0.013644218444824219,0.013644218444824219,8,0.4420291483402252,0,0.010227441787719727,0.023871660232543945,8
4932,cpu,9,truck,0.7301782369613647,1,0.014887809753417969,0.014887809753417969,9,0.6934499740600586,0,0.01111912727355957,0.02600693702697754,1
4933,cpu,3,cat,0.46539950370788574,1,0.013910770416259766,0.013910770416259766,3,0.5336468815803528,1,0.010230779647827148,0.024141550064086914,3
4934,cpu,5,dog,0.9674286842346191,1,0.014045476913452148,0.014045476913452148,5,0.98929762840271,1,0.012187719345092773,0.026233196258544922,5
4935,cpu,5,dog,0.46600839495658875,1,0.014067411422729492,0.014067411422729492,5,0.7532312273979187,1,0.010267019271850586,0.024334430694580078,5
4936,cpu,3,cat,0.27394160628318787,1,0.015369415283203125,0.015369415283203125,3,0.7668591737747192,1,0.01049947738647461,0.025868892669677734,3
4937,cpu,0,airplane,0.9859100580215454,1,0.013972043991088867,0.013972043991088867,0,0.9995104074478149,1,0.010294198989868164,0.02426624298095703,0
4938,cpu,3,cat,0.5385568141937256,1,0.013661861419677734,0.013661861419677734,3,0.6591747999191284,1,0.010104894638061523,0.023766756057739258,3
4939,cpu,0,airplane,0.9828624129295349,1,0.013879776000976562,0.013879776000976562,0,0.9942470788955688,1,0.010413646697998047,0.02429342269897461,0
4940,cpu,6,frog,0.9874740839004517,1,0.014123916625976562,0.014123916625976562,6,0.984247088432312,1,0.010391712188720703,0.024515628814697266,6
4941,cpu,6,frog,0.9372879266738892,1,0.015990734100341797,0.015990734100341797,6,0.9871253371238708,1,0.01046609878540039,0.026456832885742188,6
4942,cpu,5,dog,0.7204810380935669,0,0.015988588333129883,0.015988588333129883,2,0.32499557733535767,0,0.010172605514526367,0.02616119384765625,2
4943,cpu,6,frog,0.7728586792945862,1,0.014845609664916992,0.014845609664916992,6,0.9856119155883789,1,0.010689496994018555,0.025535106658935547,6
4944,cpu,8,ship,0.9963898062705994,1,0.014460325241088867,0.014460325241088867,8,0.9999535083770752,1,0.01138925552368164,0.025849580764770508,8
4945,cpu,9,truck,0.5609977841377258,1,0.014955520629882812,0.014955520629882812,9,0.5977950692176819,0,0.010288238525390625,0.025243759155273438,1
4946,cpu,4,deer,0.9173963665962219,0,0.013887405395507812,0.013887405395507812,6,0.8732156157493591,0,0.010133743286132812,0.024021148681640625,6
4947,cpu,5,dog,0.5307561755180359,0,0.014840126037597656,0.014840126037597656,3,0.827222466468811,0,0.010361671447753906,0.025201797485351562,3
4948,cpu,1,automobile,0.9941944479942322,1,0.014011383056640625,0.014011383056640625,1,0.9989521503448486,1,0.010185480117797852,0.024196863174438477,1
4949,cpu,1,automobile,0.9740196466445923,1,0.014909982681274414,0.014909982681274414,1,0.9885187745094299,1,0.010208368301391602,0.025118350982666016,1
4950,cpu,2,bird,0.9752333164215088,1,0.013955354690551758,0.013955354690551758,2,0.9997182488441467,1,0.010180950164794922,0.02413630485534668,2
4951,cpu,7,horse,0.2731422781944275,0,0.014822721481323242,0.014822721481323242,6,0.4974376857280731,1,0.010326385498046875,0.025149106979370117,7
4952,cpu,9,truck,0.7924374938011169,1,0.014191627502441406,0.014191627502441406,9,0.5249671339988708,1,0.01032876968383789,0.024520397186279297,9
4953,cpu,0,airplane,0.9930879473686218,1,0.01482391357421875,0.01482391357421875,0,0.9999624490737915,1,0.01012420654296875,0.0249481201171875,0
4954,cpu,1,automobile,0.5007943511009216,1,0.014135122299194336,0.014135122299194336,1,0.8473502397537231,1,0.010646581649780273,0.02478170394897461,1
4955,cpu,2,bird,0.7053578495979309,0,0.014763355255126953,0.014763355255126953,0,0.32459041476249695,0,0.01027059555053711,0.025033950805664062,0
4956,cpu,5,dog,0.9670882821083069,1,0.014103889465332031,0.014103889465332031,5,0.583285927772522,1,0.010362863540649414,0.024466753005981445,5
4957,cpu,4,deer,0.7749313712120056,1,0.015269279479980469,0.015269279479980469,4,0.6162214875221252,1,0.010240793228149414,0.025510072708129883,4
4958,cpu,4,deer,0.9013633131980896,1,0.013902664184570312,0.013902664184570312,4,0.9848873019218445,1,0.010360240936279297,0.02426290512084961,4
4959,cpu,7,horse,0.8891703486442566,1,0.014685392379760742,0.014685392379760742,7,0.9811754822731018,1,0.010414361953735352,0.025099754333496094,7
4960,cpu,4,deer,0.9159861207008362,1,0.014304637908935547,0.014304637908935547,4,0.9952641725540161,1,0.010244607925415039,0.024549245834350586,4
4961,cpu,8,ship,0.9983723759651184,1,0.014815092086791992,0.014815092086791992,8,0.999079704284668,1,0.010200738906860352,0.025015830993652344,8
4962,cpu,3,cat,0.615243136882782,0,0.013802289962768555,0.013802289962768555,8,0.6923272609710693,1,0.010136127471923828,0.023938417434692383,3
4963,cpu,3,cat,0.39999091625213623,1,0.014683961868286133,0.014683961868286133,3,0.8339588046073914,1,0.010349512100219727,0.02503347396850586,3
4964,cpu,5,dog,0.8888012766838074,0,0.014085531234741211,0.014085531234741211,4,0.9747753739356995,0,0.010291099548339844,0.024376630783081055,4
4965,cpu,3,cat,0.7053822875022888,0,0.014905214309692383,0.014905214309692383,4,0.9059271216392517,0,0.010272502899169922,0.025177717208862305,4
4966,cpu,5,dog,0.5424700379371643,1,0.013763666152954102,0.013763666152954102,5,0.6486579775810242,0,0.010374069213867188,0.02413773536682129,3
4967,cpu,7,horse,0.6999291181564331,1,0.01474452018737793,0.01474452018737793,7,0.9356133341789246,1,0.0104217529296875,0.02516627311706543,7
4968,cpu,0,airplane,0.9966216087341309,1,0.013980388641357422,0.013980388641357422,0,0.9998719692230225,1,0.010395050048828125,0.024375438690185547,0
4969,cpu,1,automobile,0.9815343618392944,1,0.014938831329345703,0.014938831329345703,1,0.9600034356117249,1,0.010343313217163086,0.02528214454650879,1
4970,cpu,2,bird,0.44362062215805054,1,0.01400613784790039,0.01400613784790039,2,0.562839686870575,1,0.010235071182250977,0.024241209030151367,2
4971,cpu,9,truck,0.9986066222190857,1,0.015081644058227539,0.015081644058227539,9,0.9996837377548218,1,0.010592460632324219,0.025674104690551758,9
4972,cpu,8,ship,0.4179060459136963,1,0.015584230422973633,0.015584230422973633,8,0.8922170996665955,1,0.010321378707885742,0.025905609130859375,8
4973,cpu,1,automobile,0.7752997279167175,0,0.014668941497802734,0.014668941497802734,9,0.8471989035606384,0,0.010090827941894531,0.024759769439697266,9
4974,cpu,7,horse,0.8800618648529053,1,0.013917207717895508,0.013917207717895508,7,0.9730312824249268,1,0.011136054992675781,0.02505326271057129,7
4975,cpu,3,cat,0.8629303574562073,1,0.016185283660888672,0.016185283660888672,3,0.962165355682373,1,0.013063430786132812,0.029248714447021484,3
4976,cpu,5,dog,0.7280458807945251,1,0.014374494552612305,0.014374494552612305,5,0.9947975873947144,1,0.013107538223266602,0.027482032775878906,5
4977,cpu,9,truck,0.9905329942703247,1,0.016538619995117188,0.016538619995117188,9,0.996654748916626,1,0.01215505599975586,0.028693675994873047,9
4978,cpu,1,automobile,0.9900296330451965,1,0.015819787979125977,0.015819787979125977,1,0.9980698227882385,1,0.012059926986694336,0.027879714965820312,1
4979,cpu,9,truck,0.9986358284950256,1,0.01587986946105957,0.01587986946105957,9,0.9995133876800537,1,0.01200246810913086,0.02788233757019043,9
4980,cpu,1,automobile,0.8616876602172852,1,0.01583266258239746,0.01583266258239746,1,0.7038795351982117,1,0.011899709701538086,0.027732372283935547,1
4981,cpu,1,automobile,0.9670799374580383,1,0.015877485275268555,0.015877485275268555,1,0.9582284688949585,1,0.011838912963867188,0.027716398239135742,1
4982,cpu,3,cat,0.4771137833595276,0,0.015791893005371094,0.015791893005371094,5,0.2845487892627716,0,0.011768817901611328,0.027560710906982422,4
4983,cpu,6,frog,0.41532644629478455,1,0.016625165939331055,0.016625165939331055,6,0.6874348521232605,1,0.012805461883544922,0.029430627822875977,6
4984,cpu,7,horse,0.6317294239997864,0,0.01693129539489746,0.01693129539489746,5,0.561185359954834,1,0.012685775756835938,0.0296170711517334,7
4985,cpu,4,deer,0.5315086245536804,0,0.018927335739135742,0.018927335739135742,7,0.5935851335525513,1,0.011829376220703125,0.030756711959838867,4
4986,cpu,8,ship,0.8417933583259583,1,0.015472650527954102,0.015472650527954102,8,0.6355834007263184,1,0.010687828063964844,0.026160478591918945,8
4987,cpu,3,cat,0.7289476990699768,1,0.015712738037109375,0.015712738037109375,3,0.9920195937156677,1,0.012981891632080078,0.028694629669189453,3
4988,cpu,5,dog,0.9147472977638245,1,0.015459775924682617,0.015459775924682617,5,0.9356604814529419,1,0.01056981086730957,0.026029586791992188,5
4989,cpu,6,frog,0.7358176708221436,1,0.0157625675201416,0.0157625675201416,6,0.9812528491020203,1,0.011812210083007812,0.027574777603149414,6
4990,cpu,7,horse,0.9433794021606445,0,0.0156857967376709,0.0156857967376709,5,0.9258649945259094,0,0.011708974838256836,0.027394771575927734,5
4991,cpu,0,airplane,0.8209789991378784,1,0.015622615814208984,0.015622615814208984,0,0.9913066029548645,1,0.011839866638183594,0.027462482452392578,0
4992,cpu,1,automobile,0.955779492855072,1,0.015703439712524414,0.015703439712524414,1,0.9994887113571167,1,0.011807441711425781,0.027510881423950195,1
4993,cpu,7,horse,0.6165037155151367,1,0.015622138977050781,0.015622138977050781,7,0.4050712287425995,1,0.01172780990600586,0.02734994888305664,7
4994,cpu,7,horse,0.9895021319389343,1,0.015549898147583008,0.015549898147583008,7,0.9996833801269531,1,0.011665821075439453,0.02721571922302246,7
4995,cpu,2,bird,0.9097495079040527,0,0.01540231704711914,0.01540231704711914,3,0.9504881501197815,0,0.010474681854248047,0.025876998901367188,3
4996,cpu,3,cat,0.5639646053314209,0,0.014326333999633789,0.014326333999633789,5,0.6738988161087036,0,0.01038503646850586,0.02471137046813965,5
4997,cpu,3,cat,0.807230532169342,1,0.014793872833251953,0.014793872833251953,3,0.837488055229187,1,0.010377883911132812,0.025171756744384766,3
4998,cpu,5,dog,0.5760028958320618,1,0.01519465446472168,0.01519465446472168,5,0.775026798248291,1,0.010402679443359375,0.025597333908081055,5
4999,cpu,1,automobile,0.9955167174339294,1,0.014724254608154297,0.014724254608154297,1,0.9941712021827698,1,0.010444879531860352,0.02516913414001465,1
5000,cpu,7,horse,0.999824583530426,1,0.014656305313110352,0.014656305313110352,7,0.9984466433525085,1,0.010661840438842773,0.025318145751953125,7
5001,cpu,6,frog,0.9959197044372559,1,0.01481318473815918,0.01481318473815918,6,0.9948613047599792,1,0.01042485237121582,0.025238037109375,6
5002,cpu,8,ship,0.951704740524292,1,0.014278888702392578,0.014278888702392578,8,0.9981502294540405,1,0.01038050651550293,0.024659395217895508,8
5003,cpu,4,deer,0.957465410232544,1,0.015176773071289062,0.015176773071289062,4,0.9991711378097534,1,0.01194000244140625,0.027116775512695312,4
5004,cpu,4,deer,0.9490336179733276,1,0.01415109634399414,0.01415109634399414,4,0.998767614364624,1,0.010493278503417969,0.02464437484741211,4
5005,cpu,5,dog,0.9495612382888794,1,0.014813661575317383,0.014813661575317383,5,0.9462745189666748,1,0.010361194610595703,0.025174856185913086,5
5006,cpu,7,horse,0.39148446917533875,0,0.016544580459594727,0.016544580459594727,4,0.3214157819747925,0,0.010620594024658203,0.02716517448425293,5
5007,cpu,3,cat,0.7418106198310852,1,0.014971256256103516,0.014971256256103516,3,0.9607767462730408,1,0.010609149932861328,0.025580406188964844,3
5008,cpu,4,deer,0.7856045961380005,1,0.014160633087158203,0.014160633087158203,4,0.9927359819412231,1,0.011806964874267578,0.02596759796142578,4
5009,cpu,7,horse,0.491667240858078,0,0.01587510108947754,0.01587510108947754,2,0.8414914608001709,0,0.010442256927490234,0.026317358016967773,2
5010,cpu,7,horse,0.7148748636245728,1,0.014093875885009766,0.014093875885009766,7,0.9945329427719116,1,0.01051020622253418,0.024604082107543945,7
5011,cpu,3,cat,0.2796190083026886,0,0.014951944351196289,0.014951944351196289,4,0.5082911849021912,0,0.010645866394042969,0.025597810745239258,5
5012,cpu,6,frog,0.9045636653900146,1,0.014473438262939453,0.014473438262939453,6,0.9996457099914551,1,0.011082649230957031,0.025556087493896484,6
